,obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,count
2090969,2090692,1016,54,1000,5.718053,-0.674641,r,265363351,62651.335089,3071,34.0,30.0,5.339029,0.904994,0.795905,0.0,1.111609,21.495518,21.215518,2.42548,1.02622,5.196996,1.11885,2.04269,1.631878,110.704383,0.796798,0.348396,-0.434935,1.40518,3.078924,-0.772017,1.538662,159.78814,243685.630765,6493.915615,5.7e-05,0.0,85.951154,0.643055,0.0,0.0,0.055859,4.995523,24.293564,5.705830413011714,-0.691173,731
2091828,2091551,1016,54,1000,5.718053,-0.674641,r,265443207,62652.259351,3072,34.0,30.0,4.562882,1.127692,0.978963,0.5,1.45004,21.279068,20.999068,1.780049,0.079932,4.737022,0.76099,2.029951,1.793296,111.50154,0.992182,0.377875,-1.010415,1.696804,0.785859,-1.180609,1.855909,169.828259,253987.272878,3813.22347,2.3e-05,0.0,104.913711,0.699397,0.0,0.0,0.048198,4.540658,23.91298,5.71071944780703,-0.691173,732
2091872,2091595,1016,54,1000,5.718053,-0.674641,r,265444987,62652.279943,3072,34.0,30.0,6.588396,1.064653,0.927145,0.5,1.317477,21.354736,21.074736,1.722874,0.093852,4.86676,0.861821,2.016183,1.79829,111.51953,0.998136,0.378812,-0.904256,1.619617,0.751791,-1.071712,1.737949,170.051747,254484.819874,3750.938043,2.3e-05,0.0,97.850884,0.699397,0.0,0.0,0.048198,4.82735,24.027046,5.71071944780703,-0.691173,733
2095586,2095309,1016,54,1000,5.718053,-0.674641,i,265788487,62656.25564,3076,34.0,30.0,4.539053,1.01445,0.885878,0.0,1.399171,21.306911,19.946911,2.352191,0.676353,4.782452,0.796212,2.024127,2.453938,114.93648,1.872653,0.348123,-1.294865,4.056689,8.398272,-1.206272,1.863535,146.308308,379624.740654,431.511938,0.000162,0.0,102.257397,0.658386,0.0,0.0,0.054771,4.759032,23.389283,5.730275586988286,-0.691173,734
2095612,2095335,1016,54,1000,5.718053,-0.674641,i,265789535,62656.267776,3076,34.0,30.0,5.125109,0.981645,0.858912,0.0,1.324578,21.350417,19.990417,2.30892,0.675345,4.858913,0.855593,2.016761,2.456369,114.947006,1.876365,0.347553,-1.340228,3.851258,8.463901,-1.142642,1.785678,146.172974,380170.772917,428.065963,0.000163,0.0,98.240883,0.658386,0.0,0.0,0.163265,6.768859,23.452939,5.730275586988286,-0.691173,735
2095648,2095371,1016,54,1000,5.718053,-0.674641,i,265790957,62656.284226,3076,34.0,30.0,4.536018,0.944183,0.828118,0.0,1.241405,21.403092,20.043092,2.237243,0.665291,4.962554,0.936588,2.012615,2.459692,114.96127,1.881414,0.346816,-1.381683,3.448641,8.553247,-1.054597,1.703188,145.989498,380916.295237,423.399977,0.000166,0.0,93.588472,0.658386,0.0,0.0,0.054995,4.769963,23.528266,5.730275586988286,-0.691173,736
2095685,2095408,1016,54,1000,5.718053,-0.674641,i,265792478,62656.301835,3076,34.0,30.0,5.312804,0.91215,0.801787,0.0,1.172007,21.450825,20.090825,2.140145,0.641251,5.073498,1.022165,2.018045,2.463274,114.976534,1.886826,0.346073,-1.384494,2.910681,8.649379,-0.960596,1.633427,145.793053,381718.811459,418.426939,0.000168,0.0,89.563019,0.658386,0.0,0.0,0.326173,22.201041,23.595057,5.730275586988286,-0.691173,737
2096855,2096578,1016,54,1000,5.718053,-0.674641,g,265884374,62657.36545,3077,34.0,30.0,4.113341,1.101838,0.957711,0.0,1.028903,21.562101,21.972101,1.65469,0.681277,5.491503,1.333212,2.297427,2.590257,115.886698,2.120853,0.293086,-1.256339,2.362266,15.368381,-0.616735,1.439293,133.838847,409058.95028,275.251614,0.000362,0.0,80.838524,0.819197,0.0,0.0,0.048077,9.047602,24.471499,5.7351646217836,-0.691173,738
2096907,2096630,1016,54,1000,5.718053,-0.674641,g,265886551,62657.390638,3077,34.0,30.0,6.943955,1.091278,0.949031,0.0,1.012521,21.576104,21.986104,1.037105,0.646447,5.650192,1.413375,2.790173,2.593985,115.908397,2.128359,0.291813,-1.151007,2.082048,15.548463,-0.482477,1.37341,133.553432,409819.687803,271.8878,0.000368,0.0,79.802607,0.819197,0.0,0.0,0.155972,17.878852,24.491256,5.7351646217836,-0.691173,739
2098166,2097889,1016,54,1000,5.718053,-0.674641,z,267258905,62673.274366,3093,34.0,30.0,4.510283,0.889671,0.78331,0.0,1.113325,19.885916,18.217625,1.50411,0.101169,5.192882,1.115685,2.041452,0.693436,129.176884,5.981855,-0.024608,0.669865,1.131322,63.963601,-1.126878,1.725473,73.783239,378324.168949,143458.601045,0.004459,292.471407,86.055196,0.692774,0.0,0.0,0.055859,4.965095,22.541985,5.686275554352928,-0.6845600000000001,740
2098197,2097920,1016,54,1000,5.718053,-0.674641,z,267260147,62673.288748,3093,34.0,30.0,5.166146,0.873319,0.769868,0.0,1.07943,19.906551,18.237096,1.502543,0.189562,5.283493,1.18478,2.078015,0.695286,129.188726,5.983942,-0.023358,0.737,1.055642,63.818191,-1.049499,1.66175,73.956694,377907.215353,142585.615762,0.004436,287.41555,83.985036,0.692774,0.0,0.0,0.054995,6.23172,22.574081,5.686275554352928,-0.6845600000000001,741
2099392,2099115,1016,54,1000,5.718053,-0.674641,r,267439987,62675.370221,3095,34.0,30.0,4.457961,0.671555,0.604018,0.0,1.015267,20.827392,20.800324,4.871737,-0.813864,5.831207,1.397161,3.675173,1.046641,130.871989,0.124601,0.152586,0.693522,0.776356,42.827692,-0.610281,1.416474,98.24731,300214.071618,44750.396582,0.001964,79.06216,79.976808,0.43199,0.0,0.0,0.090912,5.477717,24.441,5.696052343421085,-0.6845600000000001,742
2099438,2099161,1016,54,1000,5.718053,-0.674641,r,267441977,62675.393253,3095,34.0,30.0,6.717417,0.679019,0.610154,0.0,1.034143,20.807791,20.779244,4.717389,-0.523263,5.976322,1.313122,4.037457,1.049893,130.890682,0.12751,0.154542,0.77091,0.618396,42.602363,-0.487625,1.357595,98.508303,299569.686316,44272.975361,0.001945,80.767998,81.168207,0.43199,0.0,0.0,0.053179,9.070769,24.416787,5.696052343421085,-0.6845600000000001,743
2100195,2099918,1016,54,1000,5.718053,-0.674641,i,267516765,62676.258856,3096,34.0,30.0,4.523784,0.789172,0.700699,0.0,1.133798,21.172918,20.110309,1.58491,0.142771,5.146767,1.080074,2.029777,1.209089,131.583967,0.310707,0.216983,-0.00437,1.321565,34.364437,-1.211559,1.817969,108.2227,271519.37852,26188.311941,0.001315,28.399168,87.289948,0.542581,0.0,0.0,0.054771,4.851753,23.765231,5.700941378216399,-0.6845600000000001,744
2100227,2099950,1016,54,1000,5.718053,-0.674641,i,267518010,62676.273268,3096,34.0,30.0,5.18697,0.773112,0.687498,0.0,1.095602,21.188505,20.125025,1.512921,0.151861,5.237573,1.149945,2.056886,1.211773,131.595669,0.313437,0.218253,0.068246,1.275443,34.231584,-1.135004,1.734374,108.383051,271113.603247,25957.503997,0.001306,29.063301,84.976813,0.542581,0.0,0.0,0.055859,5.322744,23.798252,5.700941378216399,-0.6845600000000001,745
2103268,2102991,1016,54,1000,5.718053,-0.674641,i,267774541,62679.242376,3099,34.0,30.0,4.523808,1.282014,1.105816,0.0,1.159867,21.459563,20.099563,0.883504,-0.599126,5.094549,1.039537,2.020756,1.747302,133.952828,0.935636,0.371097,-0.650827,1.487066,11.218618,-1.298082,1.964708,140.861971,249895.194511,4437.865633,0.000234,0.0,88.845176,1.030854,0.0,0.0,0.054771,4.839324,23.230795,5.715608482602343,-0.6845600000000001,746
2103308,2103031,1016,54,1000,5.718053,-0.674641,i,267776172,62679.26126,3099,34.0,30.0,6.542055,1.245196,1.075551,0.0,1.104883,21.500691,20.140691,0.752591,-0.631523,5.213523,1.131556,2.048028,1.751599,133.967905,0.940557,0.372187,-0.553324,1.435749,11.106003,-1.200572,1.809165,141.066872,250239.449454,4375.420539,0.000231,0.0,85.542594,1.030854,0.0,0.0,0.054771,4.866883,23.287151,5.715608482602343,-0.6845600000000001,747
2104460,2104183,1016,54,1000,5.718053,-0.674641,u,267865401,62680.293998,3100,34.0,30.0,4.531848,1.165443,1.009994,0.0,1.038735,21.553832,22.213832,0.648592,-0.441792,5.436992,1.29685,2.211542,1.93685,134.778375,1.168755,0.396017,-0.566606,1.411829,5.738646,-1.025611,1.65045,152.27948,272181.667634,2375.019613,0.000105,0.0,81.456477,0.802097,0.0,0.0,0.053179,4.861529,23.180941,5.720497517397657,-0.6845600000000001,748
2104546,2104269,1016,54,1000,5.718053,-0.674641,u,267868696,62680.332141,3100,34.0,30.0,4.539699,1.146979,0.994817,0.0,1.011452,21.577027,22.237027,0.174653,-0.064113,5.677304,1.420176,2.926136,1.945128,134.808584,1.17838,0.397695,-0.37235,1.314421,5.5715,-0.81875,1.524765,152.694099,273460.872553,2311.053887,0.000101,0.0,79.734778,0.802097,0.0,0.0,0.048198,4.76298,23.217942,5.720497517397657,-0.6845600000000001,749
2105426,2105149,1016,54,1000,5.718053,-0.674641,u,267947014,62681.238593,3101,34.0,30.0,4.541519,1.013325,0.884953,0.0,1.154328,21.463589,22.123589,1.150145,-0.324574,5.105116,1.047761,2.022266,2.09811,135.51387,1.375719,0.399639,-1.031794,1.668358,2.298004,-1.317399,2.016475,162.561643,300842.331541,1395.334202,4.5e-05,0.0,88.51631,0.621409,0.0,0.0,0.055859,4.721442,23.250989,5.7253865521929725,-0.6845600000000001,750
2105453,2105176,1016,54,1000,5.718053,-0.674641,u,267948064,62681.250748,3101,34.0,30.0,4.392365,0.994131,0.869176,0.0,1.118117,21.49055,22.15055,1.120184,-0.292678,5.181698,1.107003,2.038235,2.101024,135.523449,1.379338,0.399833,-0.969013,1.623863,2.263493,-1.256261,1.893436,162.694095,301423.861719,1381.988218,4.5e-05,0.0,86.345283,0.621409,0.0,0.0,0.048077,6.091288,23.297128,5.7253865521929725,-0.6845600000000001,751
2107561,2107284,1016,54,1000,5.718053,-0.674641,g,268121577,62683.259004,3103,34.0,30.0,4.52593,1.070543,0.931986,0.0,1.084596,21.516544,21.926544,1.513678,0.184033,5.268123,1.173225,2.070304,2.42503,137.071868,1.82634,0.358225,-1.251528,2.060852,0.223239,-1.213802,1.837857,174.583738,373094.963514,474.678917,1.5e-05,0.0,84.30263,0.760028,0.0,0.0,0.053179,4.858851,24.471934,5.7351646217836,-0.6845600000000001,752
2107602,2107325,1016,54,1000,5.718053,-0.674641,g,268123432,62683.280466,3103,34.0,30.0,7.193149,1.04751,0.913053,0.0,1.045983,21.5478,21.9578,1.442073,0.291722,5.403339,1.273185,2.170955,2.429646,137.088526,1.832883,0.357634,-1.148772,1.885226,0.242156,-1.099758,1.715663,174.358749,374141.767957,467.506678,1.5e-05,0.0,81.910284,0.760028,0.0,0.0,0.053179,4.865166,24.516812,5.7351646217836,-0.6845600000000001,753
2108386,2108109,1016,54,1000,5.718053,-0.674641,g,268373571,62686.175593,3106,34.0,30.0,4.546336,0.92914,0.815753,0.0,1.386826,21.313885,21.723885,2.576456,0.907002,4.794206,0.805351,2.022785,2.64149,139.274768,2.443234,0.188902,-0.763472,4.452318,10.856048,-1.384174,3.987107,141.524939,419243.600239,232.457956,0.000224,0.0,101.602698,0.508228,0.0,0.0,0.048077,4.635186,24.475593,5.749830445647074,-0.6845600000000001,754
2108436,2108159,1016,54,1000,5.718053,-0.674641,g,268375802,62686.201417,3106,34.0,30.0,8.427827,0.8711,0.768044,0.0,1.24547,21.400407,21.810407,2.422591,0.847119,4.956912,0.932164,2.012637,2.640787,139.294293,2.450353,0.186677,-0.889681,4.324569,11.020596,-1.441654,3.063244,141.222876,419107.92715,232.997874,0.000228,0.0,93.820177,0.508228,0.0,0.0,0.048077,5.081269,24.612603,5.749830445647074,-0.6845600000000001,755
2114499,2114221,1016,54,1000,5.718053,-0.674641,y,269320841,62697.139373,3117,34.0,30.0,4.549363,1.162357,1.007457,0.25,1.429003,17.742929,17.3,1.997577,0.307131,4.755239,0.775105,2.027495,0.61098,146.91042,5.148826,-0.315361,1.15479,1.124858,99.906898,-1.192786,4.389099,3.497037,396526.726779,188293.436449,0.026769,2620.73944,103.823251,0.842172,0.0,0.0,0.048198,4.576701,21.266224,5.732720104385944,-0.681254,756
2114511,2114233,1016,54,1000,5.718053,-0.674641,y,269321309,62697.144788,3117,34.0,30.0,4.540455,1.144143,0.992486,0.25,1.391877,17.76482,17.3,1.996854,0.324762,4.789356,0.801581,2.02333,0.610521,146.913907,5.149753,-0.315085,1.180198,1.077148,99.904893,-1.220435,4.345861,3.534498,396625.55371,188578.780021,0.026745,2568.306977,101.871062,0.842172,0.0,0.0,0.048198,4.647659,21.290054,5.732720104385944,-0.681254,757
2119190,2118911,1016,54,1000,5.718053,-0.674641,r,270183010,62707.118174,3127,34.0,30.0,4.543974,1.4226,1.221377,0.0,1.387346,21.313589,21.033589,1.696303,0.026575,4.793706,0.80496,2.022841,1.848017,152.43829,1.060678,0.383759,-1.022799,1.694483,24.086769,-1.065225,4.460428,121.215917,259991.126415,3183.54692,0.000721,0.0,101.630373,0.969013,0.0,0.0,0.048198,4.657045,23.68461,5.705830413011714,-0.6779470000000001,758
2119219,2118940,1016,54,1000,5.718053,-0.674641,r,270184147,62707.131338,3127,34.0,30.0,5.249824,1.373753,1.181225,0.0,1.308863,21.360017,21.080017,1.671189,0.047839,4.876641,0.869527,2.015524,1.851222,152.444359,1.064529,0.384289,-0.955011,1.643551,23.980348,-1.133606,4.378148,121.35862,260379.763225,3150.063618,0.000716,0.0,97.376043,0.969013,0.0,0.0,0.054771,4.784302,23.753805,5.705830413011714,-0.6779470000000001,759
2120374,2120094,1016,54,1000,5.718053,-0.674641,u,270444050,62710.139468,3130,34.0,30.0,4.530887,1.356704,1.167211,0.25,1.229563,21.410981,22.070981,1.978819,0.41751,4.979472,0.9498,2.012709,2.360886,153.70132,1.732814,0.371405,-1.388039,2.573887,4.973543,-1.168516,4.291382,154.227709,358450.036427,586.516602,9e-05,0.0,92.910893,0.851863,0.0,0.0,0.054995,4.764087,22.882103,5.720497517397657,-0.6779470000000001,760
2120872,2120592,1016,54,1000,5.718053,-0.674641,u,270529099,62711.123838,3131,34.0,30.0,4.525054,1.303145,1.123185,0.0,1.290717,21.371302,22.031302,1.981363,0.37054,4.898199,0.886344,2.014304,2.500817,154.060871,1.94858,0.333484,-1.309949,3.915666,1.682542,-1.087303,4.397176,165.094001,390046.514334,369.694382,3.6e-05,0.0,96.369193,0.784332,0.0,0.0,0.055859,4.790716,22.884167,5.7253865521929725,-0.6779470000000001,761
2122886,2122605,1016,54,1000,5.718053,-0.674641,i,270958167,62716.089902,3136,34.0,30.0,4.545491,1.110439,0.964781,0.0,1.412147,21.267745,19.907745,1.732202,0.049873,4.770404,0.786866,2.025573,2.32885,155.435179,3.006891,-0.03484,-0.148354,4.58413,14.581558,-0.899379,4.537694,135.102354,351114.248703,651.880346,0.000336,3.072281,102.941301,0.741514,0.0,0.0,0.048198,4.607667,23.271325,5.749830445647074,-0.6779470000000001,762
2122922,2122641,1016,54,1000,5.718053,-0.674641,i,270959655,62716.107119,3136,34.0,30.0,6.678442,1.060034,0.923348,0.0,1.30694,21.361203,20.001203,1.66111,0.039049,4.878878,0.871272,2.015383,2.325694,155.438619,3.01097,-0.03632,-0.236657,4.527481,14.713,-0.990619,4.455337,134.889358,350392.479081,658.701136,0.00034,0.0,97.269731,0.741514,0.0,0.0,0.054771,4.78489,23.376366,5.749830445647074,-0.6779470000000001,763
2124003,2123722,1016,54,1000,5.718053,-0.674641,i,271048450,62717.134839,3137,34.0,30.0,4.529709,1.187616,1.02822,0.0,1.172842,21.405117,20.045117,2.013037,0.513073,5.07073,1.021001,2.017886,2.133311,155.623373,3.23612,-0.126558,-0.160582,4.467496,23.46084,-1.129835,4.266105,122.058388,307989.897112,1242.388973,0.000691,3.801842,89.612245,0.932667,0.0,0.0,0.055859,4.735353,23.287023,5.754719480442388,-0.6779470000000001,764
2124043,2123762,1016,54,1000,5.718053,-0.674641,i,271050074,62717.153641,3137,34.0,30.0,6.546578,1.152045,0.998981,0.0,1.114881,21.493015,20.133015,1.95511,0.548891,5.189187,1.11284,2.04037,2.129498,155.62649,3.240833,-0.127969,-0.254319,4.403289,23.636208,-1.217553,4.081395,121.821578,307203.309937,1258.109637,0.000699,0.0,86.149477,0.932667,0.0,0.0,0.055859,4.938161,23.366988,5.754719480442388,-0.6779470000000001,765
2125206,2124925,1016,54,1000,5.718053,-0.674641,z,271217182,62719.087761,3139,34.0,30.0,4.536154,1.388871,1.193652,0.25,1.372236,20.723242,18.902764,2.370802,0.709178,4.808527,0.816481,2.02125,1.728319,155.873919,3.692074,-0.280655,0.528011,4.68127,43.832037,-0.882589,4.526356,97.086015,248469.50603,4724.608962,0.002052,74.226982,100.823829,1.04923,0.0,0.0,0.048198,4.689634,22.375425,5.683831036955269,-0.674641,766
2125235,2124954,1016,54,1000,5.718053,-0.674641,z,271218340,62719.101164,3139,34.0,30.0,5.305377,1.341453,1.154674,0.125,1.295044,20.785306,18.965817,2.388177,0.774292,4.892972,0.88226,2.014572,1.726022,155.87519700000001,3.694839,-0.281237,0.457802,4.641452,43.982668,-0.953586,4.463283,96.912109,248307.602943,4760.538764,0.002065,68.714806,96.610077,1.04923,0.0,0.0,0.048077,4.885795,22.44913,5.683831036955269,-0.674641,767
2132850,2132567,1016,54,1000,5.718053,-0.674641,r,272337102,62732.0498,3152,34.0,30.0,4.542478,0.836902,0.739933,0.0,1.388086,21.313169,21.033169,1.979558,0.309443,4.792993,0.804407,2.022921,1.41399,154.142675,0.548737,0.283361,-0.541103,1.54359,68.04665,-0.655365,4.587477,68.842495,248418.777976,13323.190472,0.005153,0.0,101.669687,0.459137,0.0,0.0,0.048198,4.655502,24.260343,5.747385928249416,-0.674641,768
2132879,2132596,1016,54,1000,5.718053,-0.674641,r,272338255,62732.063147,3152,34.0,30.0,5.293913,0.807767,0.715984,0.0,1.308485,21.360251,21.080251,2.002014,0.378917,4.877086,0.86987,2.015496,1.417002,154.138007,0.552058,0.284423,-0.471874,1.503624,67.925338,-0.72695,4.536138,68.99148,248207.92704,13191.513233,0.005131,0.0,97.355124,0.459137,0.0,0.0,0.048198,4.853497,24.330517,5.747385928249416,-0.674641,769
2133026,2132743,1016,54,1000,5.718053,-0.674641,r,272344144,62732.131305,3152,34.0,30.0,4.515385,0.716714,0.641139,0.0,1.072017,21.117298,20.837298,1.960607,0.674255,5.306503,1.202167,2.091132,1.431521,154.114122,0.56763,0.289954,-0.122393,1.305981,67.304496,-1.072626,4.146603,69.751657,247247.078448,12574.70649,0.00502,38.242106,83.527966,0.459137,0.0,0.0,0.054771,4.885014,24.380043,5.747385928249416,-0.674641,770
2133075,2132792,1016,54,1000,5.718053,-0.674641,r,272346104,62732.153992,3152,34.0,30.0,7.624899,0.702281,0.629275,0.0,1.036278,20.78138,20.846973,1.78636,0.720385,5.449441,1.305416,2.2288,1.435995,154.106155,0.572274,0.291805,-0.009187,1.236964,67.097343,-1.168455,3.913475,70.004468,246969.662673,12390.508007,0.004983,84.621385,81.302337,0.459137,0.0,0.0,0.053179,4.859269,24.411239,5.747385928249416,-0.674641,771
2138208,2137922,1016,54,1000,5.718053,-0.674641,u,272855096,62738.045095,3158,34.0,30.0,4.524211,1.240397,1.071606,0.25,1.317644,21.354634,22.014634,1.446029,-0.183101,4.866568,0.861673,2.016196,2.443882,151.580368,1.858612,0.348909,-1.354933,3.76595,14.954239,-0.618684,4.562872,134.500478,377360.534553,446.064057,0.000348,0.0,97.86006,0.727309,0.0,0.0,0.054771,4.781647,22.919571,5.696052343421085,-0.671335,772
2141149,2140861,1016,54,1000,5.718053,-0.674641,u,273114782,62741.05072,3161,34.0,30.0,4.51933,1.012043,0.883899,0.0,1.247844,21.398844,22.058844,1.941067,0.363568,4.953616,0.929606,2.012661,2.629884,149.980224,2.509981,0.166417,-0.827384,4.353888,0.981659,-0.642757,4.519402,168.627761,416989.621004,241.528444,2.6e-05,0.0,93.955286,0.582392,0.0,0.0,0.053179,4.802767,23.187804,5.71071944780703,-0.671335,773
2142055,2141766,1016,54,1000,5.718053,-0.674641,i,273198722,62742.022247,3162,34.0,30.0,4.538095,1.089322,0.947423,0.0,1.389719,21.312243,19.952243,1.772833,0.101864,4.791423,0.803186,2.023097,2.53968,149.425239,2.716563,0.086328,-0.477004,4.522266,0.207783,-0.487935,4.616897,174.774737,398472.245856,325.219857,1.4e-05,0.0,101.756496,0.731899,0.0,0.0,0.048198,4.652108,23.31543,5.715608482602343,-0.671335,774
2142095,2141806,1016,54,1000,5.718053,-0.674641,i,273200282,62742.040305,3162,34.0,30.0,5.8352,1.039477,0.90645,0.0,1.285361,21.374674,20.014674,1.797999,0.191035,4.905196,0.891466,2.013995,2.537116,149.414696,2.721299,0.084655,-0.567936,4.45359,0.213686,-0.584728,4.5524,174.700976,397923.618216,327.980866,1.4e-05,0.0,96.070345,0.731899,0.0,0.0,0.144998,10.731539,23.406122,5.715608482602343,-0.671335,775
2143029,2142739,1016,54,1000,5.718053,-0.674641,i,273285323,62743.024573,3163,34.0,30.0,4.528517,0.949801,0.832736,0.25,1.357679,21.3307,19.9707,1.814466,0.160983,4.823285,0.827961,2.019783,2.389542,148.834857,2.933498,-0.002225,-0.273186,4.545576,1.698679,-0.49856,4.601948,165.022286,365009.219025,533.620947,3.6e-05,0.0,100.041233,0.613299,0.0,0.0,0.048198,4.72304,23.476146,5.720497517397657,-0.671335,776
2143066,2142776,1016,54,1000,5.718053,-0.674641,i,273286785,62743.041504,3163,34.0,30.0,5.901607,0.910694,0.80059,0.25,1.265795,21.387159,20.027159,1.778177,0.186013,4.929955,0.910841,2.013096,2.386452,148.824677,2.93774,-0.003741,-0.359163,4.486954,1.744397,-0.58918,4.540606,164.820898,364302.756511,539.087268,3.7e-05,0.0,94.972002,0.613299,0.0,0.0,0.129769,9.887036,23.557553,5.720497517397657,-0.671335,777
2144063,2143773,1016,54,1000,5.718053,-0.674641,g,273375233,62744.065198,3164,34.0,30.0,4.533036,0.978635,0.856438,0.25,1.158864,21.460289,21.870289,1.482524,0.001302,5.096436,1.041011,2.021015,2.198619,148.2038,3.164447,-0.095315,-0.258847,4.440711,5.771607,-0.712665,4.435693,152.198388,321871.406374,1001.637969,0.000105,0.0,88.78571,0.641646,0.0,0.0,0.055859,4.725071,24.529972,5.7253865521929725,-0.671335,778
2144111,2143821,1016,54,1000,5.718053,-0.674641,g,273377158,62744.087479,3164,34.0,30.0,7.537498,0.946393,0.829935,0.25,1.095934,21.507637,21.917637,1.380445,0.018513,5.236817,1.14927,2.056536,2.193994,148.190007,3.170275,-0.097106,-0.368448,4.359715,5.886491,-0.826853,4.326897,151.917438,320865.621403,1017.033911,0.000108,0.0,84.997053,0.641646,0.0,0.0,0.155972,7.06661,24.599625,5.7253865521929725,-0.671335,779
2145433,2145143,1016,54,1000,5.718053,-0.674641,i,273545570,62746.036695,3166,34.0,30.0,4.517511,0.784718,0.697038,0.125,1.249558,21.225028,20.068168,1.386647,-0.192302,4.951266,0.927771,2.012684,1.790999,146.962064,3.624311,-0.257024,0.336048,4.604145,20.002223,-0.557643,4.53673,126.866714,253761.870851,3842.21973,0.000537,16.214899,94.052743,0.485319,0.0,0.0,0.054771,4.80365,23.74007,5.7351646217836,-0.671335,780
